"lipid","logFC","logCPM","LR","PValue","FDR","Length1","Length2","Title_1","Title_2","type","AK0139","AK0161","AK0170","AK0200","AK0202","AK0204","AK0141","AK0145","AK0164","AK0174","AK0175","Blank-1x"
"FA(20:1)",5.882389549612,7.57792130476891,238.585283712152,8.001668333879e-54,1.19784974958169e-50,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","FA",0,3379318.67854309,0,621.220035552979,0,0,0,0,3059.62016296387,0,0,7982.56058883667
"PS(O-38:0)",-0.383437135151409,8.8624860286044,1.66528366211787,0.196891441746085,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",668796.728149414,574927.127197266,408767.610900879,586772.79699707,477078.740112305,524838.778930664,1032351.76477051,364587.270874023,906061.996826172,478290.91229248,784709.675048828,46559.1834716797
"PS(O-38:2)",-0.17267583996789,8.55995946029438,0.337018083004295,0.561555518878998,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",542330.377197266,510856.584106445,412027.689697266,493925.9921875,334570.166748047,421451.825195312,758422.978210449,366593.396362305,632189.867675781,449729.965942383,404628.26953125,51623.0035400391
"PS(O-38:3)",-0.0741465712546722,8.97346290565052,0.0620418670496292,0.803297314895639,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",742992.654052734,729694.728393555,728388.704956055,717214.83996582,518710.655273438,573957.779418945,900008.771850586,639170.567993164,814250.512817383,711451.863037109,514102.618041992,43333.9228515625
"PS(O-38:3)_2",-0.488981297959862,8.84270319357055,2.70924915884098,0.0997679393743644,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",688036.998901367,564149.650512695,405790.368164062,556847.061645508,374923.512756348,495172.737548828,1072022.85620117,375414.243774414,974960.425170899,476246.733886719,757009.497680664,47597.3032226562
"PS(O-38:4)",-0.278551225271223,7.7483410362925,0.878106680294081,0.348720769237196,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",276220.377868652,235005.257019043,177860.271179199,242552.194702148,157621.810424805,227503.614013672,385189.863891602,288306.119628906,306064.621459961,211732.135070801,197438.152038574,45116.3031005859
"PS(O-38:5)",-0.141454351906845,7.55179552449486,0.226055283391588,0.634464329296776,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",234846.25390625,232866.239196777,167679.173278809,227594.418334961,142707.227050781,203565.032348633,313049.596862793,205668.038757324,260916.63659668,188681.75604248,168359.851989746,40001.9627685547
"PS(O-38:6)",-0.0382532933093817,8.12697497247138,0.0165022330593274,0.897784145969223,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",352823.98840332,339840.203369141,256007.219238281,349489.40625,209812.975708008,311825.84375,459761.476806641,264034.356689453,365209.247802734,288439.380249023,209595.994262695,64627.1052246094
"PS(O-40:0)",-0.441905328804059,8.64250813513488,2.21244499365457,0.136901545563803,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",598695.26776123,472735.732177734,338036.082519531,505337.895996094,298883.898803711,447988.026245117,834615.304321289,326399.98059082,765895.638916016,423085.985839844,665812.125854492,49734.6234130859
"PS(O-40:1)",-0.528921501825739,8.64267140085676,3.16998943659564,0.0750029314294413,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",590993.781677246,463534.472351074,379085.713317871,461414.236633301,293498.91986084,418555.668395996,891651.04901123,330628.147155762,817737.152893066,387512.083740234,720147.017883301,45290.2835083008
"PS(O-40:2)",-0.324362280579754,7.83285259643731,1.19118052415843,0.275091559868827,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",312317.803833008,266243.337585449,209326.976501465,271046.700378418,170090.333312988,245316.879211426,422346.168884277,214176.895141602,375502.641174316,241732.216430664,306882.565856934,38487.6825561523
"PS(O-40:3)",-0.0402450460829793,7.53951387674864,0.0182659331462673,0.892492077364241,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",246206.337768555,229278.038513184,169023.073181152,233663.137329102,145876.506713867,227008.934936523,315313.365661621,177492.55480957,226114.774780273,208994.974060059,157803.811828613,39465.802734375
"PS(O-40:4)",-0.523280861275087,7.80024229823038,3.10269569423792,0.0781627683138431,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",282300.356018066,241539.099853516,176005.870239258,225074.239990234,142050.33215332,239975.635742188,382777.369140625,199372.477050781,385240.928222656,189867.672973633,409119.793701172,39735.9428710938
"PS(O-40:5)",-0.381838295270044,8.31620256062955,1.65139970915482,0.198768530224923,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",459293.636474609,412216.850830078,310930.180541992,383711.586914062,238144.174804688,359164.562255859,650141.461181641,275162.401123047,595592.702697754,341887.807006836,493575.54888916,40519.4227294922
"PS(O-40:6)",-0.0856059497426865,10.2636702809558,0.0827184735971969,0.773646671436481,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",2175845.8470459,2031663.51220703,1816224.73144531,1705760.046875,1289153.53497314,1461977.95178223,2721071.36877441,1312629.6729126,2412695.08435059,2251996.03918457,955143.422363281,47047.9034423828
"PS(O-40:6)_2",-0.12802464201631,9.07543072886327,0.18513474293286,0.666997159545374,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",933736.073486328,638012.122558594,502172.530273438,836208.536132812,446738.216064453,963252.545898438,1201085.14746094,519180.538574219,938900.5,545108.942260742,704773.208496094,46443.1630859375
"PS(O-42:1)",-0.067676371174926,7.52946686321239,0.0516792371354313,0.820166619950926,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",252305.196411133,233362.238525391,180220.092651367,232896.061035156,141884.389770508,225575.317504883,349536.487670898,174182.151275635,260256.31652832,202534.753723145,147860.531311035,36125.7624511719
"PS(O-42:2)",-0.0144151082385306,7.30115512898403,0.00234221381177235,0.961400309566004,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",202963.154418945,190480.913452148,138970.668945312,201556.433105469,119010.168762207,182313.252807617,269358.994750977,149727.571472168,194339.47265625,165520.230529785,110444.207336426,36634.5426025391
"PS(O-42:4)",-0.213976429396124,7.71728895869718,0.517791485490307,0.471785294833194,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",291412.283081055,255270.377624512,209306.892150879,261986.133850098,163452.451599121,245122.152587891,391736.071228027,197126.55291748,321142.162353516,225506.977050781,257760.382385254,35148.5827636719
"PS(O-42:6)",-0.0492545467460678,8.75572726298908,0.0273648942375075,0.868610753582876,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",666940.106445312,581167.180480957,503540.577148438,588788.59967041,357457.390319824,556462.00994873,859634.60748291,364963.328491211,751005.458435059,578084.562988281,334396.602478027,60834.7645874023
"PS(P-16:0)",0.213077774398238,9.61567777249938,0.508886569270544,0.475621249349476,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",701572.747558594,1142894.6439209,786990.116210938,943404.389282227,525431.67565918,819242.712890625,840859.710693359,589856.663208008,770398.259643555,721899.439208984,447049.879882812,239480.532348633
"PS(P-20:0)",0.0295629949550222,7.73925829886283,0.00984204399651389,0.920973856469398,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",260384.878295898,299120.598510742,207062.375,257159.698181152,162963.29473877,242136.997070312,330391.659667969,193038.951538086,270909.335083008,245097.015808105,141649.23046875,49323.0435791016
"PS(P-28:0)",-0.0674077793670552,9.21887600806256,0.0512708382470919,0.820866493374704,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",1028114.58041382,842535.687225342,655022.845916748,970210.899871826,605677.636260986,935336.645721436,1278908.68991089,659555.427947998,1061772.98141479,910282.268402099,574136.094329834,32697.0624084473
"PS(P-30:1)",0.0225002623072397,7.9058708556561,0.00570207952370083,0.939807258619506,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",342871.720062256,366434.713165283,268904.038970947,339429.399017334,215456.81362915,297964.564361572,433366.792388916,263843.456634521,335022.461639404,312540.664459229,184238.77432251,35157.0824279785
"PS(P-32:1)",-0.0394575717507073,7.41069822319581,0.0175577940181029,0.894584214896501,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",251817.035461426,187675.492950439,159047.014099121,218958.43762207,112934.289001465,223018.032775879,308895.240112305,167822.774291992,211963.311767578,216651.295349121,107437.06854248,36213.7022705078
"PS(P-34:4)",0.147352969996346,7.20733649862097,0.243807823115276,0.62146933033831,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",151484.853027344,158429.451782227,107288.189331055,160334.293273926,89071.1063232422,324711.643493652,199887.749816895,130647.68927002,152133.590759277,139559.950073242,97069.6862792969,38975.1029663086
"PS(P-36:5)",-0.0847495306211045,7.99401347685751,0.0810688432902679,0.775854139323124,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",374656.866577148,311147.684936523,236760.618408203,322601.763671875,211571.275268555,344917.039306641,352545.04309082,304128.285095215,314089.484741211,354853.089294434,256892.059204102,43885.5833740234
"PS(P-38:6)",-0.143524568797679,8.82296411997726,0.232732607615901,0.629505002206497,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",648865.283447266,589583.486450195,438711.189575195,606813.41394043,384013.505981445,581095.842895508,881844.184448242,413271.655883789,724193.192016602,471986.535583496,526802.314331055,67316.5447998047
"PS(P-40:2)",-0.0381161426973283,7.52535726286118,0.0163838791431772,0.898149346647807,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",246315.096435547,221141.413391113,167699.571594238,241920.059997559,142290.249145508,215147.777282715,308707.362792969,167258.992706299,236724.294616699,201349.094848633,155089.532165527,39613.4629516602
"PS(P-40:6)",-0.202569435717528,8.97249608986605,0.463997448161535,0.495761662334842,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",782239.167785645,733846.313537598,509392.72845459,662151.650085449,465310.897644043,591019.279968262,1062513.92669678,517362.716369629,919920.171569824,613980.526184082,556823.852233887,54024.9431762695
"PS(P-42:2)",0.0211790955670569,7.58225337043306,0.00505222303127084,0.943334888235338,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",294385.279022217,226118.634429932,166639.451202393,310006.318878174,137670.429840088,290384.51663208,316435.284820557,222411.154998779,215717.695281982,264131.179718018,146887.431671143,33132.1624450684
"PS(P-42:4)",-0.208469003934573,7.7650624751881,0.491446706347233,0.483282670705071,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","PS",309646.264282227,286732.242492676,194506.635437012,279181.802185059,172063.010681152,261939.200744629,437240.634277344,187976.954589844,360095.228759766,224296.634033203,258842.221740723,34356.7223510742
"SM(d16:1/18:1)",-0.167620273051103,9.85087803498356,0.317552957727457,0.573081952087104,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","SM",449162.606201172,1337588.26348877,1617651.05944824,1581979.91790772,1045843.87768555,1389607.10174561,1775163.24645996,1492057.60913086,1850544.190979,1343832.21325684,780084.618835449,47385.903137207
"SM(d16:1/22:1)",-0.510378026308144,10.803188352894,2.95163383280851,0.0857907850182677,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","SM",1689391.17758179,1994227.91390991,2405174.4859314,2711155.36923218,1867640.45944214,2658212.77426147,3654533.79696655,2495116.53890991,4245715.45211792,2003234.93417358,3280393.94369507,32903.6422424316
"SM(d16:1/24:0)",-0.395170657426897,10.8682110697144,1.76889262889745,0.183519184320742,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","SM",1744512.25140381,2161208.71160889,2895684.93768311,2945883.50274658,1995370.175354,2762172.2432251,3991059.95452881,2736650.96917725,4310185.21734619,2272856.1618042,2760880.91217041,37363.3427124023
"SM(d16:1/24:1)",-0.404418140111483,10.9590310726154,1.85273669485287,0.173465435745685,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","SM",1833976.12597656,2321220.47167969,3053003.56188965,3105010.49475098,2141581.121521,2925785.81408691,4194015.0826416,2937006.68359375,4554848.66149902,2361421.59838867,3053550.77124023,40130.4427490234
"SM(d18:0/12:0)",-0.0168944029425195,8.62376431252446,0.00321743324093404,0.954766312009868,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","SM",150594.430358887,806702.016296387,636779.837585449,686857.057312012,402016.850097656,581152.662414551,518090.04083252,682509.694519043,552837.98223877,631336.306945801,365658.703552246,30360.0018920898
"SM(d18:0/14:0)",-0.0188018841093234,8.30187081985544,0.00398512267292971,0.949664714916447,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","SM",146972.652313232,583585.824005127,494910.651092529,511467.498016357,340753.062774658,449503.395599365,477891.193634033,500381.033966064,444547.654937744,481645.370391846,267314.736236572,30029.4419250488
"SM(d18:0/16:0)",-0.180958653986945,9.79899120281329,0.370171735186887,0.54291067263584,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","SM",426021.292266846,1298069.11428833,1586918.18582153,1568098.60830688,996677.421173096,1322927.87258911,1787088.43960571,1431916.70852661,1820913.89028931,1284628.51083374,766023.554962158,39823.4425964355
"SM(d18:0/18:0)",-0.374087226212008,10.2423509645091,1.58498559593045,0.20804401773425,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","SM",712899.247619629,1497230.984375,1697780.88537598,1936634.34533691,1431090.04553223,2048070.67626953,2424674.6932373,1977270.45843506,2612208.00915527,1540571.31066895,1687212.64074707,33657.4422607422
"SM(d18:0/20:0)",-0.507449226039102,10.6774108614423,2.91784843679125,0.0876046030761958,0.999751827935594,6,5,"Genotype_ cKO | time point_ healthy","Genotype_ WT | time point_ healthy","SM",1537794.74725342,1833660.96569824,2232892.87316895,2481568.89978027,1685606.27856445,2405823.90930176,3354380.51586914,2280387.40515137,3819884.66491699,1798619.4418335,3033219.19177246,35430.8822021484
